category,room_count,bathroom_count,size,type,price,city,region
Appartements,3.0,1.0,145.0,À Vendre,249000.0,3,49
Appartements,3.0,1.0,103.0,À Vendre,200000.0,3,76
Appartements,2.0,1.0,60.0,À Vendre,85000.0,3,76
Appartements,2.0,1.0,125.0,À Vendre,177000.0,3,58
Appartements,2.0,1.0,75.0,À Vendre,85000.0,3,59
Appartements,2.0,1.0,90.0,À Vendre,197000.0,3,62
Appartements,3.0,1.0,100.0,À Vendre,170000.0,3,41
Appartements,3.0,1.0,115.0,À Vendre,145000.0,3,74
Appartements,3.0,1.0,110.0,À Vendre,195000.0,3,41
Appartements,1.0,1.0,70.0,À Vendre,135000.0,3,59
Appartements,3.0,1.0,120.0,À Vendre,225000.0,3,41
Appartements,2.0,1.0,95.0,À Vendre,110000.0,3,58
Appartements,3.0,2.0,155.0,À Vendre,395000.0,3,21
Appartements,3.0,2.0,140.0,À Vendre,270000.0,3,62
Appartements,2.0,1.0,110.0,À Vendre,190000.0,3,59
Appartements,3.0,1.0,110.0,À Vendre,250000.0,3,62
Appartements,3.0,2.0,140.0,À Vendre,295000.0,3,49
Appartements,3.0,1.0,68.0,À Vendre,120000.0,3,59
Appartements,2.0,1.0,92.0,À Vendre,120000.0,3,70
Appartements,2.0,1.0,83.0,À Vendre,120000.0,3,76
Appartements,3.0,2.0,130.0,À Vendre,199000.0,3,59
Appartements,2.0,1.0,92.0,À Vendre,105000.0,3,49
Appartements,2.0,1.0,75.0,À Vendre,90000.0,3,76
Appartements,3.0,2.0,83.0,À Vendre,110000.0,3,76
Appartements,3.0,1.0,70.0,À Vendre,105000.0,3,74
Appartements,3.0,2.0,120.0,À Vendre,210000.0,3,41
Appartements,3.0,2.0,116.0,À Vendre,169000.0,3,62
Appartements,2.0,2.0,120.0,À Vendre,190000.0,3,62
Appartements,3.0,1.0,87.0,À Vendre,95000.0,3,69
Appartements,2.0,1.0,78.0,À Vendre,100000.0,3,70
Appartements,3.0,2.0,100.0,À Vendre,120000.0,3,62
Appartements,3.0,2.0,105.0,À Vendre,170000.0,3,62
Appartements,4.0,1.0,115.0,À Vendre,145000.0,3,76
Appartements,4.0,1.0,110.0,À Vendre,155000.0,3,76
Appartements,2.0,1.0,90.0,À Vendre,105000.0,3,49
Appartements,2.0,1.0,90.0,À Vendre,99000.0,3,70
Appartements,3.0,1.0,99.0,À Vendre,150000.0,3,74
Appartements,2.0,1.0,103.0,À Vendre,153000.0,3,62
Appartements,3.0,3.0,130.0,À Vendre,210000.0,3,49
Appartements,2.0,1.0,72.0,À Vendre,180000.0,3,58
Appartements,3.0,1.0,100.0,À Vendre,165000.0,3,58
Appartements,3.0,1.0,87.0,À Vendre,108000.0,3,70
Appartements,3.0,1.0,135.0,À Vendre,145000.0,3,70
Appartements,2.0,1.0,116.0,À Vendre,201250.0,3,62
Appartements,2.0,1.0,111.0,À Vendre,195000.0,3,62
Appartements,3.0,2.0,115.0,À Vendre,214000.0,3,62
Appartements,3.0,1.0,81.0,À Vendre,145000.0,3,58
Appartements,4.0,2.0,140.0,À Vendre,220000.0,3,49
Appartements,3.0,1.0,105.0,À Vendre,155000.0,3,62
Appartements,3.0,2.0,127.0,À Vendre,160000.0,3,41
Appartements,4.0,1.0,96.0,À Vendre,158000.0,4,71
Appartements,4.0,1.0,96.0,À Vendre,165000.0,4,71
Appartements,3.0,1.0,109.0,À Vendre,164703.0,4,65
Appartements,1.0,1.0,50.0,À Vendre,58000.0,4,53
Appartements,2.0,1.0,71.0,À Vendre,110000.0,4,61
Appartements,3.0,1.0,125.0,À Vendre,180000.0,4,61
Appartements,2.0,1.0,119.0,À Vendre,245000.0,4,61
Appartements,3.0,1.0,85.0,À Vendre,80000.0,4,61
Appartements,3.0,1.0,156.0,À Vendre,235000.0,4,61
Appartements,3.0,1.0,102.0,À Vendre,130000.0,4,61
Appartements,3.0,2.0,162.0,À Vendre,400000.0,4,61
Appartements,3.0,1.0,100.0,À Vendre,240000.0,4,61
Appartements,4.0,1.0,129.0,À Vendre,260000.0,4,53
Appartements,4.0,2.0,102.0,À Vendre,110000.0,4,94
Appartements,3.0,1.0,77.0,À Vendre,125000.0,4,53
Appartements,3.0,1.0,90.0,À Vendre,130000.0,4,61
Appartements,2.0,1.0,55.0,À Vendre,110000.0,4,61
Appartements,1.0,1.0,75.0,À Vendre,105000.0,4,71
Appartements,4.0,1.0,100.0,À Vendre,110000.0,4,94
Appartements,3.0,1.0,90.0,À Vendre,105000.0,4,53
Appartements,3.0,1.0,85.0,À Vendre,120000.0,4,71
Appartements,4.0,1.0,115.0,À Vendre,120000.0,4,53
Appartements,3.0,1.0,99.0,À Vendre,75000.0,4,94
Appartements,3.0,2.0,199.0,À Vendre,420000.0,4,71
Appartements,4.0,1.0,130.0,À Vendre,250000.0,4,53
Appartements,4.0,1.0,120.0,À Vendre,250000.0,4,71
Appartements,3.0,1.0,94.0,À Vendre,100000.0,4,94
Appartements,2.0,1.0,95.0,À Vendre,178000.0,4,71
Appartements,2.0,1.0,53.0,À Vendre,70000.0,4,65
Appartements,2.0,1.0,110.0,À Vendre,165000.0,4,53
Appartements,2.0,1.0,50.0,À Vendre,60000.0,4,53
Appartements,2.0,1.0,72.0,À Vendre,80000.0,4,65
Appartements,2.0,1.0,80.0,À Vendre,136000.0,4,61
Appartements,3.0,1.0,250.0,À Vendre,250000.0,4,61
Appartements,3.0,1.0,74.0,À Vendre,300000.0,4,65
Appartements,4.0,1.0,90.0,À Vendre,155000.0,4,53
Appartements,3.0,1.0,86.0,À Vendre,90000.0,4,94
Appartements,3.0,1.0,100.0,À Vendre,90000.0,4,94
Appartements,3.0,1.0,90.0,À Vendre,120000.0,4,61
Appartements,4.0,2.0,112.0,À Vendre,188000.0,4,53
Appartements,2.0,1.0,72.0,À Vendre,85000.0,4,65
Appartements,4.0,1.0,120.0,À Vendre,160000.0,4,53
Appartements,3.0,1.0,100.0,À Vendre,220000.0,4,71
Appartements,3.0,1.0,98.0,À Vendre,132000.0,4,71
Appartements,3.0,1.0,100.0,À Vendre,125000.0,4,53
Appartements,2.0,1.0,96.0,À Vendre,183350.0,4,61
Appartements,4.0,2.0,132.0,À Vendre,198000.0,4,71
Appartements,2.0,1.0,96.0,À Vendre,143000.0,4,61
Appartements,3.0,1.0,80.0,À Vendre,115000.0,4,71
Appartements,2.0,1.0,100.0,À Vendre,170000.0,1,25
Appartements,2.0,1.0,95.0,À Vendre,185000.0,1,42
Appartements,1.0,1.0,65.0,À Vendre,175000.0,1,42
Appartements,2.0,1.0,150.0,À Vendre,700000.0,1,12
Appartements,2.0,2.0,100.0,À Vendre,205000.0,1,42
Appartements,4.0,2.0,165.0,À Vendre,850000.0,1,13
Appartements,4.0,2.0,214.0,À Vendre,650000.0,1,10
Appartements,2.0,2.0,114.0,À Vendre,336000.0,1,12
Appartements,2.0,1.0,103.0,À Vendre,365000.0,1,13
Appartements,2.0,1.0,100.0,À Vendre,115000.0,1,88
Appartements,1.0,1.0,70.0,À Vendre,87000.0,1,88
Appartements,3.0,1.0,111.0,À Vendre,220000.0,1,25
Appartements,2.0,1.0,80.0,À Vendre,150000.0,1,77
Appartements,2.0,2.0,109.0,À Vendre,245000.0,1,42
Appartements,1.0,1.0,60.0,À Vendre,150000.0,1,42
Appartements,1.0,1.0,57.0,À Vendre,195000.0,1,10
Appartements,3.0,2.0,154.0,À Vendre,295000.0,1,42
Appartements,2.0,1.0,95.0,À Vendre,425000.0,1,13
Appartements,2.0,1.0,113.0,À Vendre,240000.0,1,42
Appartements,3.0,1.0,137.0,À Vendre,250000.0,1,42
Appartements,1.0,1.0,78.0,À Vendre,180000.0,1,42
Appartements,2.0,1.0,100.0,À Vendre,305000.0,1,14
Appartements,2.0,1.0,62.0,À Vendre,150000.0,1,33
Appartements,2.0,1.0,109.0,À Vendre,200000.0,1,10
Appartements,4.0,2.0,135.0,À Vendre,270000.0,1,42
Appartements,3.0,2.0,129.0,À Vendre,185000.0,1,14
Appartements,2.0,2.0,113.0,À Vendre,220000.0,1,14
Appartements,2.0,1.0,119.0,À Vendre,245000.0,1,25
Appartements,3.0,1.0,80.0,À Vendre,130000.0,1,88
Appartements,3.0,1.0,100.0,À Vendre,250000.0,1,42
Appartements,3.0,1.0,122.0,À Vendre,270000.0,1,42
Appartements,1.0,1.0,84.0,À Vendre,168000.0,1,42
Appartements,2.0,1.0,55.0,À Vendre,88000.0,1,25
Appartements,3.0,2.0,250.0,À Vendre,790000.0,1,13
Appartements,2.0,1.0,125.0,À Vendre,320000.0,1,15
Appartements,3.0,2.0,222.0,À Vendre,420000.0,1,42
Appartements,1.0,1.0,70.0,À Vendre,180000.0,1,42
Appartements,4.0,3.0,182.0,À Vendre,600000.0,1,7
Appartements,3.0,1.0,76.0,À Vendre,90000.0,1,91
Appartements,3.0,1.0,90.0,À Vendre,250000.0,1,42
Appartements,3.0,1.0,75.0,À Vendre,95000.0,1,43
Appartements,2.0,1.0,85.0,À Vendre,220000.0,1,27
Appartements,4.0,1.0,165.0,À Vendre,220000.0,1,12
Appartements,3.0,2.0,202.0,À Vendre,585000.0,1,12
Appartements,3.0,1.0,120.0,À Vendre,150000.0,1,95
Appartements,3.0,2.0,157.0,À Vendre,430000.0,1,12
Appartements,3.0,3.0,225.0,À Vendre,790000.0,1,10
Appartements,1.0,1.0,67.0,À Vendre,191000.0,1,12
Appartements,3.0,2.0,139.0,À Vendre,581000.0,1,13
Appartements,2.0,2.0,143.0,À Vendre,407000.0,1,12
Appartements,4.0,1.0,110.0,À Vendre,100000.0,1,43
Appartements,2.0,2.0,124.0,À Vendre,370000.0,1,12
Appartements,3.0,1.0,70.0,À Vendre,95000.0,1,77
Appartements,3.0,2.0,130.0,À Vendre,250000.0,1,14
Appartements,2.0,2.0,122.0,À Vendre,565000.0,1,13
Appartements,1.0,1.0,67.0,À Vendre,310000.0,1,13
Appartements,1.0,1.0,82.0,À Vendre,169500.0,1,42
Appartements,2.0,1.0,50.0,À Vendre,60000.0,1,33
Appartements,4.0,2.0,157.0,À Vendre,600000.0,1,42
Appartements,3.0,1.0,117.0,À Vendre,350000.0,1,33
Appartements,4.0,3.0,238.0,À Vendre,360000.0,1,12
Appartements,4.0,3.0,250.0,À Vendre,370000.0,1,12
Appartements,4.0,3.0,260.0,À Vendre,560000.0,1,12
Appartements,2.0,1.0,90.0,À Vendre,215000.0,1,42
Appartements,1.0,1.0,68.0,À Vendre,175000.0,1,42
Appartements,1.0,1.0,68.0,À Vendre,147000.0,1,42
Appartements,1.0,1.0,66.0,À Vendre,175000.0,1,12
Appartements,1.0,1.0,68.0,À Vendre,180000.0,1,42
Appartements,3.0,1.0,90.0,À Vendre,130000.0,1,25
Appartements,4.0,2.0,300.0,À Vendre,650000.0,1,33
Appartements,3.0,2.0,220.0,À Vendre,780000.0,1,10
Appartements,2.0,1.0,70.0,À Vendre,220000.0,1,27
Appartements,3.0,2.0,165.0,À Vendre,305000.0,1,12
Appartements,3.0,2.0,132.0,À Vendre,225000.0,1,14
Appartements,1.0,1.0,90.0,À Vendre,700000.0,1,25
Appartements,3.0,1.0,138.0,À Vendre,245000.0,1,42
Appartements,2.0,1.0,77.0,À Vendre,115000.0,1,25
Appartements,2.0,1.0,103.0,À Vendre,155000.0,1,27
Appartements,3.0,1.0,124.0,À Vendre,260000.0,1,42
Appartements,3.0,2.0,240.0,À Vendre,735000.0,1,12
Appartements,1.0,1.0,38.0,À Vendre,72000.0,1,14
Appartements,1.0,1.0,67.0,À Vendre,220000.0,1,7
Appartements,4.0,3.0,225.0,À Vendre,515000.0,1,12
Appartements,3.0,3.0,182.0,À Vendre,710000.0,1,12
Appartements,3.0,3.0,236.0,À Vendre,630000.0,1,12
Appartements,1.0,1.0,66.0,À Vendre,170000.0,1,42
Appartements,3.0,2.0,127.0,À Vendre,310000.0,1,42
Appartements,3.0,1.0,110.0,À Vendre,242000.0,1,14
Appartements,3.0,2.0,175.0,À Vendre,700000.0,1,42
Appartements,2.0,2.0,120.0,À Vendre,480000.0,1,42
Appartements,3.0,1.0,140.0,À Vendre,340000.0,1,14
Appartements,2.0,2.0,148.0,À Vendre,700000.0,1,7
Appartements,2.0,2.0,138.0,À Vendre,660000.0,1,7
Appartements,2.0,2.0,280.0,À Vendre,1500000.0,1,7
Appartements,1.0,1.0,52.0,À Vendre,180000.0,1,12
Appartements,3.0,1.0,115.0,À Vendre,250000.0,1,14
Appartements,2.0,1.0,60.0,À Vendre,225000.0,1,54
Appartements,2.0,2.0,118.0,À Vendre,228000.0,1,42
Appartements,3.0,2.0,126.0,À Vendre,250000.0,1,42
Appartements,3.0,1.0,122.0,À Vendre,350000.0,1,14
Appartements,2.0,2.0,167.0,À Vendre,448000.0,1,12
Appartements,2.0,2.0,136.0,À Vendre,375000.0,1,12
Appartements,3.0,3.0,236.0,À Vendre,625000.0,1,12
Appartements,3.0,1.0,181.0,À Vendre,350000.0,1,14
Appartements,3.0,2.0,143.0,À Vendre,287000.0,1,42
Appartements,3.0,2.0,160.0,À Vendre,560000.0,1,33
Appartements,2.0,2.0,151.0,À Vendre,370000.0,1,33
Appartements,3.0,3.0,155.0,À Vendre,450000.0,1,15
Appartements,3.0,3.0,159.0,À Vendre,435000.0,1,10
Appartements,1.0,1.0,70.0,À Vendre,210000.0,1,33
Appartements,4.0,3.0,202.0,À Vendre,450000.0,1,33
Appartements,3.0,2.0,127.0,À Vendre,235000.0,1,42
Appartements,2.0,1.0,80.0,À Vendre,155000.0,1,14
Appartements,1.0,1.0,60.0,À Vendre,135000.0,1,42
Appartements,2.0,1.0,105.0,À Vendre,230000.0,1,42
Appartements,4.0,1.0,150.0,À Vendre,255000.0,1,14
Appartements,3.0,1.0,118.0,À Vendre,355000.0,1,12
Appartements,1.0,1.0,78.0,À Vendre,147000.0,1,42
Appartements,3.0,2.0,140.0,À Vendre,250000.0,1,42
Appartements,2.0,2.0,124.0,À Vendre,225000.0,1,42
Appartements,2.0,2.0,127.0,À Vendre,310000.0,1,42
Appartements,2.0,1.0,100.0,À Vendre,182000.0,1,42
Appartements,3.0,3.0,172.0,À Vendre,590000.0,1,10
Appartements,2.0,1.0,500.0,À Vendre,980000.0,1,25
Appartements,2.0,1.0,100.0,À Vendre,260000.0,1,14
Appartements,2.0,1.0,60.0,À Vendre,140000.0,1,7
Appartements,1.0,1.0,62.0,À Vendre,66000.0,1,96
Appartements,3.0,2.0,159.0,À Vendre,390000.0,1,14
Appartements,3.0,3.0,196.0,À Vendre,880000.0,1,42
Appartements,3.0,3.0,156.0,À Vendre,350000.0,1,33
Appartements,2.0,2.0,115.0,À Vendre,262000.0,1,42
Appartements,2.0,1.0,60.0,À Vendre,65000.0,1,95
Appartements,2.0,1.0,93.0,À Vendre,290000.0,1,7
Appartements,4.0,2.0,285.0,À Vendre,550000.0,1,27
Appartements,2.0,1.0,123.0,À Vendre,345000.0,1,12
Appartements,3.0,2.0,174.0,À Vendre,2995000.0,1,33
Appartements,3.0,1.0,160.0,À Vendre,450000.0,1,12
Appartements,3.0,1.0,145.0,À Vendre,250000.0,1,42
Appartements,1.0,1.0,82.0,À Vendre,165000.0,1,42
Appartements,3.0,2.0,149.0,À Vendre,260000.0,1,42
Appartements,3.0,2.0,138.0,À Vendre,265000.0,1,42
Appartements,4.0,3.0,175.0,À Vendre,380000.0,1,42
Appartements,3.0,2.0,143.0,À Vendre,278000.0,1,42
Appartements,4.0,1.0,100.0,À Vendre,60000.0,1,95
Appartements,3.0,1.0,60.0,À Vendre,180000.0,1,33
Appartements,4.0,3.0,176.0,À Vendre,450000.0,1,42
Appartements,3.0,2.0,150.0,À Vendre,260000.0,1,42
Appartements,3.0,1.0,134.0,À Vendre,280000.0,1,12
Appartements,2.0,1.0,128.0,À Vendre,2200000.0,1,12
Appartements,1.0,1.0,63.0,À Vendre,150000.0,1,12
Appartements,3.0,1.0,75.0,À Vendre,130000.0,1,79
Appartements,1.0,1.0,65.0,À Vendre,160000.0,1,12
Appartements,3.0,2.0,150.0,À Vendre,380000.0,1,12
Appartements,4.0,1.0,115.0,À Vendre,250000.0,1,14
Appartements,3.0,1.0,130.0,À Vendre,250000.0,1,12
Appartements,1.0,1.0,61.0,À Vendre,150000.0,1,12
Appartements,2.0,1.0,120.0,À Vendre,200000.0,1,12
Appartements,3.0,1.0,220.0,À Vendre,530000.0,1,12
Appartements,3.0,1.0,179.0,À Vendre,870000.0,1,12
Appartements,3.0,2.0,187.0,À Vendre,542300.0,1,12
Appartements,4.0,1.0,136.0,À Vendre,350000.0,1,25
Appartements,3.0,2.0,150.0,À Vendre,300000.0,1,12
Appartements,4.0,3.0,300.0,À Vendre,650000.0,1,12
Appartements,3.0,3.0,170.0,À Vendre,700000.0,1,12
Appartements,2.0,1.0,77.0,À Vendre,195000.0,1,33
Appartements,3.0,2.0,193.0,À Vendre,570000.0,1,12
Appartements,3.0,3.0,184.0,À Vendre,350000.0,1,42
Appartements,2.0,1.0,112.0,À Vendre,325000.0,1,10
Appartements,3.0,2.0,294.0,À Vendre,560000.0,1,12
Appartements,2.0,1.0,110.0,À Vendre,360000.0,1,12
Appartements,3.0,2.0,153.0,À Vendre,260000.0,1,42
Appartements,2.0,1.0,80.0,À Vendre,200000.0,1,33
Appartements,4.0,2.0,140.0,À Vendre,330000.0,1,14
Appartements,3.0,2.0,134.0,À Vendre,650000.0,1,12
Appartements,3.0,1.0,85.0,À Vendre,230000.0,1,79
Appartements,2.0,1.0,265.0,À Vendre,470000.0,1,42
Appartements,2.0,2.0,120.0,À Vendre,2000000.0,1,12
Appartements,3.0,2.0,190.0,À Vendre,780000.0,1,12
Appartements,2.0,1.0,65.0,À Vendre,260000.0,1,47
Appartements,3.0,1.0,300.0,À Vendre,835000.0,1,10
Appartements,3.0,1.0,164.0,À Vendre,330000.0,1,13
Appartements,2.0,1.0,65.0,À Vendre,170000.0,1,42
Appartements,3.0,1.0,82.0,À Vendre,130000.0,1,86
Appartements,1.0,1.0,80.0,À Vendre,175000.0,1,42
Appartements,4.0,2.0,227.0,À Vendre,726400.0,1,12
Appartements,4.0,2.0,157.0,À Vendre,420000.0,1,7
Appartements,4.0,2.0,160.0,À Vendre,400000.0,1,14
Appartements,2.0,2.0,122.0,À Vendre,290000.0,1,14
Appartements,2.0,1.0,70.0,À Vendre,145000.0,1,25
Appartements,4.0,2.0,214.0,À Vendre,650000.0,1,12
Appartements,3.0,2.0,135.0,À Vendre,320000.0,1,10
Appartements,4.0,2.0,160.0,À Vendre,330000.0,1,13
Appartements,3.0,2.0,110.0,À Vendre,270000.0,1,42
Appartements,3.0,3.0,237.0,À Vendre,695000.0,1,12
Appartements,2.0,2.0,123.0,À Vendre,275000.0,1,42
Appartements,3.0,1.0,170.0,À Vendre,360000.0,1,7
Appartements,3.0,1.0,111.0,À Vendre,285000.0,1,42
Appartements,2.0,2.0,122.0,À Vendre,280000.0,1,14
Appartements,3.0,2.0,123.0,À Vendre,240000.0,1,42
Appartements,3.0,2.0,143.0,À Vendre,320000.0,1,14
Appartements,1.0,1.0,67.0,À Vendre,215000.0,1,10
Appartements,3.0,1.0,140.0,À Vendre,350000.0,1,27
Appartements,4.0,2.0,202.0,À Vendre,560000.0,1,12
Appartements,3.0,2.0,130.0,À Vendre,1050000.0,1,42
Appartements,3.0,2.0,228.0,À Vendre,980000.0,1,10
Appartements,2.0,1.0,75.0,À Vendre,160000.0,1,14
Appartements,2.0,1.0,94.0,À Vendre,190000.0,1,14
Appartements,3.0,1.0,135.0,À Vendre,295000.0,1,10
Appartements,3.0,1.0,100.0,À Vendre,130000.0,1,33
Appartements,1.0,1.0,77.0,À Vendre,234972.0,1,12
Appartements,2.0,2.0,118.0,À Vendre,495000.0,1,12
Appartements,3.0,1.0,70.0,À Vendre,75000.0,1,90
Appartements,2.0,2.0,191.0,À Vendre,750000.0,1,12
Appartements,1.0,1.0,97.0,À Vendre,300000.0,1,12
Appartements,2.0,1.0,144.0,À Vendre,900000.0,1,12
Appartements,4.0,1.0,150.0,À Vendre,850000.0,1,13
Appartements,4.0,2.0,229.0,À Vendre,800000.0,1,12
Appartements,1.0,1.0,67.0,À Vendre,155000.0,1,14
Appartements,4.0,1.0,110.0,À Vendre,250000.0,1,42
Appartements,1.0,1.0,73.0,À Vendre,260000.0,1,7
Appartements,3.0,2.0,260.0,À Vendre,600000.0,1,33
Appartements,2.0,2.0,113.0,À Vendre,215000.0,1,42
Appartements,3.0,1.0,100.0,À Vendre,225000.0,1,14
Appartements,2.0,2.0,119.0,À Vendre,380000.0,1,12
Appartements,4.0,2.0,120.0,À Vendre,220000.0,1,14
Appartements,3.0,1.0,78.0,À Vendre,95000.0,1,91
Appartements,4.0,1.0,101.0,À Vendre,245000.0,1,12
Appartements,3.0,2.0,178.0,À Vendre,540000.0,1,15
Appartements,3.0,1.0,174.0,À Vendre,350000.0,1,27
Appartements,3.0,1.0,80.0,À Vendre,95000.0,1,25
Appartements,4.0,1.0,110.0,À Vendre,242000.0,1,14
Appartements,2.0,1.0,92.0,À Vendre,198000.0,1,42
Appartements,1.0,1.0,85.0,À Vendre,175000.0,1,42
Appartements,2.0,1.0,108.0,À Vendre,200000.0,1,42
Appartements,3.0,2.0,125.0,À Vendre,250000.0,1,42
Appartements,3.0,2.0,134.0,À Vendre,250000.0,1,42
Appartements,2.0,1.0,106.0,À Vendre,220000.0,1,42
Appartements,3.0,1.0,75.0,À Vendre,80000.0,1,91
Appartements,1.0,1.0,104.0,À Vendre,264000.0,1,12
Appartements,4.0,1.0,85.0,À Vendre,147000.0,1,42
Appartements,3.0,3.0,197.0,À Vendre,545000.0,1,15
Appartements,1.0,1.0,78.0,À Vendre,235000.0,1,10
Appartements,4.0,2.0,147.0,À Vendre,450000.0,1,10
Appartements,4.0,3.0,240.0,À Vendre,370000.0,1,7
Appartements,4.0,2.0,200.0,À Vendre,380000.0,1,42
Appartements,3.0,1.0,100.0,À Vendre,1000000.0,1,27
Appartements,2.0,1.0,105.0,À Vendre,240000.0,1,12
Appartements,2.0,1.0,94.0,À Vendre,185000.0,1,42
Appartements,2.0,1.0,105.0,À Vendre,210000.0,1,42
Appartements,3.0,1.0,130.0,À Vendre,270000.0,1,12
Appartements,2.0,1.0,100.0,À Vendre,180000.0,1,42
Appartements,1.0,1.0,60.0,À Vendre,120000.0,1,42
Appartements,3.0,2.0,135.0,À Vendre,230000.0,1,42
Appartements,3.0,2.0,135.0,À Vendre,250000.0,1,27
Appartements,3.0,1.0,87.0,À Vendre,100000.0,1,33
Appartements,1.0,1.0,50.0,À Vendre,130000.0,1,27
Appartements,3.0,2.0,179.0,À Vendre,650000.0,1,12
Appartements,2.0,2.0,117.0,À Vendre,353000.0,1,10
Appartements,2.0,1.0,80.0,À Vendre,70000.0,1,25
Appartements,4.0,1.0,143.0,À Vendre,230000.0,1,43
Appartements,1.0,1.0,60.0,À Vendre,172000.0,1,42
Appartements,2.0,1.0,120.0,À Vendre,220000.0,1,12
Appartements,4.0,2.0,180.0,À Vendre,180000.0,1,14
Appartements,2.0,1.0,118.0,À Vendre,380000.0,1,13
Appartements,1.0,1.0,50.0,À Vendre,50000.0,1,54
Appartements,4.0,3.0,236.0,À Vendre,630000.0,1,12
Appartements,3.0,1.0,133.0,À Vendre,270000.0,1,42
Appartements,2.0,1.0,92.0,À Vendre,225000.0,1,12
Appartements,3.0,2.0,130.0,À Vendre,800000.0,1,12
Appartements,3.0,1.0,151.0,À Vendre,360000.0,1,27
Appartements,2.0,1.0,70.0,À Vendre,280000.0,1,10
Appartements,3.0,2.0,134.0,À Vendre,295000.0,1,42
Appartements,3.0,2.0,151.0,À Vendre,350000.0,1,42
Appartements,1.0,1.0,79.0,À Vendre,275000.0,1,10
Appartements,1.0,1.0,76.0,À Vendre,174800.0,1,42
Appartements,3.0,1.0,129.0,À Vendre,240000.0,1,42
Appartements,1.0,1.0,85.0,À Vendre,243000.0,1,12
Appartements,3.0,3.0,310.0,À Vendre,740000.0,1,12
Appartements,1.0,1.0,59.0,À Vendre,130000.0,1,42
Appartements,2.0,1.0,123.0,À Vendre,367000.0,1,13
Appartements,1.0,1.0,45.0,À Vendre,72000.0,1,14
Appartements,2.0,1.0,50.0,À Vendre,55000.0,1,79
Appartements,3.0,1.0,80.0,À Vendre,90000.0,1,43
Appartements,2.0,1.0,68.0,À Vendre,170000.0,1,25
Appartements,2.0,1.0,256.0,À Vendre,500000.0,1,7
Appartements,3.0,1.0,60.0,À Vendre,65000.0,1,95
Appartements,4.0,2.0,200.0,À Vendre,380000.0,1,14
Appartements,2.0,1.0,100.0,À Vendre,280000.0,1,10
Appartements,4.0,2.0,92.0,À Vendre,250000.0,1,51
Appartements,4.0,2.0,230.0,À Vendre,780000.0,1,42
Appartements,3.0,2.0,400.0,À Vendre,1400000.0,1,12
Appartements,3.0,2.0,128.0,À Vendre,300000.0,1,14
Appartements,3.0,1.0,70.0,À Vendre,85000.0,1,77
Appartements,4.0,1.0,125.0,À Vendre,335000.0,1,27
Appartements,1.0,1.0,100.0,À Vendre,220000.0,1,14
Appartements,3.0,3.0,165.0,À Vendre,525000.0,1,12
Appartements,3.0,1.0,90.0,À Vendre,250000.0,1,7
Appartements,3.0,2.0,360.0,À Vendre,1150000.0,1,7
Appartements,2.0,2.0,90.0,À Vendre,446000.0,1,12
Appartements,1.0,1.0,95.0,À Vendre,295000.0,1,12
Appartements,3.0,2.0,140.0,À Vendre,252000.0,1,42
Appartements,3.0,2.0,140.0,À Vendre,550000.0,1,7
Appartements,3.0,1.0,70.0,À Vendre,50000.0,1,42
Appartements,1.0,1.0,55.0,À Vendre,700000.0,1,12
Appartements,2.0,2.0,100.0,À Vendre,410000.0,1,12
Appartements,2.0,2.0,117.0,À Vendre,570000.0,1,12
Appartements,3.0,1.0,110.0,À Vendre,210000.0,1,77
Appartements,4.0,2.0,160.0,À Vendre,270000.0,1,27
Appartements,1.0,1.0,62.0,À Vendre,300000.0,1,33
Appartements,3.0,3.0,167.0,À Vendre,290000.0,1,33
Appartements,2.0,1.0,102.0,À Vendre,285000.0,1,7
Appartements,2.0,1.0,115.0,À Vendre,290000.0,1,42
Appartements,2.0,2.0,140.0,À Vendre,430000.0,1,54
Appartements,2.0,1.0,83.0,À Vendre,120000.0,1,33
Appartements,3.0,1.0,80.0,À Vendre,135000.0,1,79
Appartements,2.0,1.0,130.0,À Vendre,270000.0,1,42
Appartements,3.0,1.0,147.0,À Vendre,323000.0,1,42
Appartements,3.0,1.0,155.0,À Vendre,380000.0,1,42
Appartements,3.0,3.0,200.0,À Vendre,610000.0,1,12
Appartements,2.0,1.0,93.0,À Vendre,215000.0,1,42
Appartements,4.0,2.0,160.0,À Vendre,180000.0,1,14
Appartements,2.0,2.0,212.0,À Vendre,330000.0,1,42
Appartements,4.0,3.0,355.0,À Vendre,550000.0,1,42
Appartements,1.0,1.0,100.0,À Vendre,190000.0,1,42
Appartements,3.0,3.0,284.0,À Vendre,680000.0,1,42
Appartements,2.0,1.0,110.0,À Vendre,255000.0,1,42
Appartements,3.0,3.0,211.0,À Vendre,459650.0,1,42
Appartements,3.0,2.0,97.0,À Vendre,88000.0,1,33
Appartements,3.0,1.0,86.0,À Vendre,95000.0,1,25
Appartements,2.0,1.0,80.0,À Vendre,90000.0,1,33
Appartements,4.0,1.0,130.0,À Vendre,260000.0,1,14
Appartements,3.0,1.0,90.0,À Vendre,220000.0,1,14
Appartements,3.0,1.0,100.0,À Vendre,800000.0,1,42
Appartements,1.0,1.0,61.0,À Vendre,295000.0,1,12
Appartements,3.0,3.0,186.0,À Vendre,950000.0,1,12
Appartements,4.0,1.0,150.0,À Vendre,800000.0,1,12
Appartements,2.0,1.0,98.0,À Vendre,299000.0,1,7
